FID_,ADMIN_NAME,CNTRY_NAME,ORIG_FID,POINT_X,POINT_Y
,Al Qasim,Saudi Arabia,1,43.525827138099999,27.176936054700001
,Al Qasim,Saudi Arabia,1,43.614436260100000,27.218609033400000
,Al Qasim,Saudi Arabia,1,43.719436193800000,27.270273073100000
,Al Qasim,Saudi Arabia,1,43.772491126500000,27.295554066600001
,Al Qasim,Saudi Arabia,1,43.846373244600002,27.323054085100001
,Al Qasim,Saudi Arabia,1,43.869709133699999,27.328045173200000
,Al Qasim,Saudi Arabia,1,43.892773281399997,27.330273083100000
,Al Qasim,Saudi Arabia,1,43.914445195100001,27.326936079799999
,Al Qasim,Saudi Arabia,1,43.937773205100001,27.320827181100000
,Al Qasim,Saudi Arabia,1,43.961654253200003,27.308045113999999
,Al Qasim,Saudi Arabia,1,44.007500246200003,27.270827116900001
,Al Qasim,Saudi Arabia,1,44.047491144500000,27.226664042399999
,Al Qasim,Saudi Arabia,1,44.090273216699998,27.191382097200002
,Al Qasim,Saudi Arabia,1,44.174718209200002,27.131100119999999
,Al Qasim,Saudi Arabia,1,44.238600213900000,27.090827086800001
,Al Qasim,Saudi Arabia,1,44.264154289799997,27.084436053200001
,Al Qasim,Saudi Arabia,1,44.457763177899999,27.064718128900001
,Al Qasim,Saudi Arabia,1,44.481109292900001,27.070554112800000
,Al Qasim,Saudi Arabia,1,44.505545222899997,27.088327100299999
,Al Qasim,Saudi Arabia,1,44.523600177699997,27.107491148499999
,Al Qasim,Saudi Arabia,1,44.538045214400000,27.129436144600000
,Al Qasim,Saudi Arabia,1,44.566663211200002,27.169164186400000
,Al Qasim,Saudi Arabia,1,44.586100174199998,27.190827047599999
,Al Qasim,Saudi Arabia,1,44.614154236499999,27.214854108400001
,Al Qasim,Saudi Arabia,1,44.627491185600000,27.222218113299999
,Al Qurayyat,Saudi Arabia,2,38.751109173200000,30.921391046800000
,Al Qurayyat,Saudi Arabia,2,38.745554150600000,30.703054035499999
,Al Qurayyat,Saudi Arabia,2,38.731109281599998,30.453327131999998
,Al Qurayyat,Saudi Arabia,2,38.726945152100001,30.432500114200000
,Al Qurayyat,Saudi Arabia,2,38.715554145600002,30.413609148399999
,Al Qurayyat,Saudi Arabia,2,38.691663206900003,30.404164084600001
,Al Qurayyat,Saudi Arabia,2,38.668054235500001,30.398327094900001
,Al Qurayyat,Saudi Arabia,2,38.599445172700001,30.388336033900000
,Al Qurayyat,Saudi Arabia,2,38.548045162999998,30.386109129899999
,Al Qurayyat,Saudi Arabia,2,38.465000283599998,30.383054093799998
,Al Qurayyat,Saudi Arabia,2,38.266663163799997,30.376664066099998
,Al Qurayyat,Saudi Arabia,2,38.216382138199997,30.376109184099999
,Al Qurayyat,Saudi Arabia,2,38.139718234100002,30.375554134400002
,Al Qurayyat,Saudi Arabia,2,38.091663274299997,30.375827049200002
,Al Qurayyat,Saudi Arabia,2,38.061945236500001,30.375827049200002
,Al Qurayyat,Saudi Arabia,2,38.013054265699999,30.375000090600000
,Al Qurayyat,Saudi Arabia,2,37.962773240099999,30.371945054600001
,Al Qurayyat,Saudi Arabia,2,37.940282246800002,30.368609057099999
,Al Qurayyat,Saudi Arabia,2,37.916663217100002,30.363891051400000
,Al Qurayyat,Saudi Arabia,2,37.894163171400002,30.358054061699999
,Al Qurayyat,Saudi Arabia,2,37.871936208199998,30.335554183599999
,Al Qurayyat,Saudi Arabia,2,37.860836221400000,30.314718113400001
,Al Qurayyat,Saudi Arabia,2,37.849718129700001,30.270000156900000
,Al Qurayyat,Saudi Arabia,2,37.846663261300002,30.247773193600000
,Al Qurayyat,Saudi Arabia,2,37.845273206400002,30.199164190000001
,Al Qurayyat,Saudi Arabia,2,37.850000264599998,30.153054167099999
,Al Qurayyat,Saudi Arabia,2,37.859163193500002,30.110554062199999
,Al Qurayyat,Saudi Arabia,2,37.872773225000003,30.068054124900002
,Al Qurayyat,Saudi Arabia,2,37.887218261699999,30.024436041800001
,Al Qurayyat,Saudi Arabia,2,37.895000188300003,30.003891158900000
,Al Qurayyat,Saudi Arabia,2,37.917773148700000,29.956391081100001
,Al Qurayyat,Saudi Arabia,2,37.931109259599999,29.936945065700002
,Al Qurayyat,Saudi Arabia,2,37.949436123300003,29.915273152000001
,Al Qurayyat,Saudi Arabia,2,37.972218136199999,29.896382186200000
,Al Qurayyat,Saudi Arabia,2,37.996109242499998,29.881945028499999
,Al Qurayyat,Saudi Arabia,2,38.021109274700002,29.870000145900001
,Al Qurayyat,Saudi Arabia,2,38.251391168600001,29.787773172600001
,Al Qurayyat,Saudi Arabia,2,38.370000128000001,29.751391186500001
,Al Qurayyat,Saudi Arabia,2,38.391936239200000,29.743327125099999
,Al Qurayyat,Saudi Arabia,2,38.415554263099999,29.727773162599998
,Al Qurayyat,Saudi Arabia,2,38.433882132699999,29.707218053700000
,Al Qurayyat,Saudi Arabia,2,38.449163180399999,29.687500129400000
,Al Qurayyat,Saudi Arabia,2,38.464163266699998,29.664718116500001
,Al Qurayyat,Saudi Arabia,2,38.513327152300000,29.598054158099998
,Al Qurayyat,Saudi Arabia,2,38.570000217299999,29.530282112199998
,Al Qurayyat,Saudi Arabia,2,38.589436174399999,29.510273168099999
,Al Qurayyat,Saudi Arabia,2,38.612218187300002,29.499445090300000
,Al Qurayyat,Saudi Arabia,2,38.634163183399998,29.492500180600000
,Al Qurayyat,Saudi Arabia,2,38.682500277999999,29.484445171600001
,Al Qurayyat,Saudi Arabia,2,38.705554199799998,29.478336105299999
,Al Qurayyat,Saudi Arabia,2,38.729436253700001,29.470273049700001
,Al Qurayyat,Saudi Arabia,2,38.751109173200000,29.458327161200000
,Al Qurayyat,Saudi Arabia,2,38.773609218799997,29.434718189800002
,Al Qurayyat,Saudi Arabia,2,38.783054282599998,29.412500111300002
,Al Qurayyat,Saudi Arabia,2,38.790836209200002,29.391109159100001
,Al Qurayyat,Saudi Arabia,2,38.791936250200003,29.370827132599999
,Al Qurayyat,Saudi Arabia,2,38.789718231000002,29.338191186700001
,Al Qurayyat,Saudi Arabia,2,38.783054282599998,29.306391084200001
,Al Qurayyat,Saudi Arabia,2,38.775836122900003,29.284718164699999
,Al Qurayyat,Saudi Arabia,2,38.767773234899998,29.264718105499998
,Al Qurayyat,Saudi Arabia,2,38.756382228500001,29.243891087700000
,Al Qurayyat,Saudi Arabia,2,38.735273243499996,29.195136071400000
,Al Qurayyat,Saudi Arabia,2,38.728882209900000,29.164445062199999
,Al Qurayyat,Saudi Arabia,2,38.727773284100003,29.141664055200000
,Al Qurayyat,Saudi Arabia,2,38.737782282399998,29.072218143200001
,Al Qurayyat,Saudi Arabia,2,38.749718280200000,29.026664175600001
,Al Qurayyat,Saudi Arabia,2,38.766663135700000,28.956109170200001
,Al Qurayyat,Saudi Arabia,2,38.775273194299999,28.908054042800000
,Al Qurayyat,Saudi Arabia,2,38.780000252400001,28.868327174400001
,Al Qurayyat,Saudi Arabia,2,38.782491186400001,28.821109063800002
,Al Qurayyat,Saudi Arabia,2,38.780545243699997,28.776109140100001
,Al Qurayyat,Saudi Arabia,2,38.775836122900003,28.733891170100001
,Al Qurayyat,Saudi Arabia,2,38.766663135700000,28.668609052299999
,Al Qurayyat,Saudi Arabia,2,38.759163176300000,28.636664110400002
,Al Qurayyat,Saudi Arabia,2,38.753054277600000,28.616664051200001
,Al Qurayyat,Saudi Arabia,2,38.737782282399998,28.571109077900001
,Al Qurayyat,Saudi Arabia,2,38.721382250600001,28.531945138099999
,Al Qurayyat,Saudi Arabia,2,38.710000128899999,28.509164130999999
,Al Qurayyat,Saudi Arabia,2,38.641109266500003,28.384164138100001
,Al Qurayyat,Saudi Arabia,2,38.633045205099997,28.365000089900001
,Al Qurayyat,Saudi Arabia,2,38.623891161000003,28.340273140200001
,Al Qurayyat,Saudi Arabia,2,38.615554184799997,28.314718058400000
,Al Qurayyat,Saudi Arabia,2,38.609163151200001,28.289164150100000
,Al Qurayyat,Saudi Arabia,2,38.596282177699997,28.227709041699999
,Al Qurayyat,Saudi Arabia,2,38.530273181299997,28.224164167200001
,Al Qurayyat,Saudi Arabia,2,38.507773135599997,28.236109049800000
,Al Qurayyat,Saudi Arabia,2,38.484445125500002,28.254164172199999
,Al Qurayyat,Saudi Arabia,2,38.463054173300002,28.268609041300000
,Al Qurayyat,Saudi Arabia,2,38.439991198999998,28.267500115499999
,Al Qurayyat,Saudi Arabia,2,38.417500205800003,28.254445133600001
,Al Qurayyat,Saudi Arabia,2,38.395827286299998,28.235554167800000
,Al Qurayyat,Saudi Arabia,2,38.370282262800004,28.222500191799998
,Al Qurayyat,Saudi Arabia,2,38.347218282699998,28.222218056900001
,Al Qurayyat,Saudi Arabia,2,38.151109240499999,28.242500083400000
,Al Qurayyat,Saudi Arabia,2,38.076109144199997,28.252773111600000
,Al Qurayyat,Saudi Arabia,2,38.051382194399999,28.258891062699998
,Al Qurayyat,Saudi Arabia,2,37.980000230400002,28.281109141200002
,Al Qurayyat,Saudi Arabia,2,37.932500152599999,28.300554150800000
,Al Qurayyat,Saudi Arabia,2,37.909718139699997,28.312218072000000
,Al Qurayyat,Saudi Arabia,2,37.865827141799997,28.343891104899999
,Al Qurayyat,Saudi Arabia,2,37.842218170400002,28.361945053800000
,Al Qurayyat,Saudi Arabia,2,37.824163215600002,28.381664151599999
,Al Qurayyat,Saudi Arabia,2,37.808882167900002,28.403327180500000
,Al Qurayyat,Saudi Arabia,2,37.797218246699998,28.424718132700001
,Al Qurayyat,Saudi Arabia,2,37.787218133200000,28.445273073900001
,Al Qurayyat,Saudi Arabia,2,37.779718173900001,28.465827176900000
,Al Qurayyat,Saudi Arabia,2,37.774163151400003,28.490000082800002
,Al Qurayyat,Saudi Arabia,2,37.770554239100001,28.513054172299999
,Al Qurayyat,Saudi Arabia,2,37.764718255200002,28.558327178399999
,Al Qurayyat,Saudi Arabia,2,37.761936133900001,28.600827115700000
,Al Qurayyat,Saudi Arabia,2,37.761663219100001,28.625554065399999
,Al Qurayyat,Saudi Arabia,2,37.762773150699999,28.666109065800001
,Al Qurayyat,Saudi Arabia,2,37.769573221199998,28.745691045800001
,Al Qurayyat,Saudi Arabia,2,37.774718200999999,28.809445142600001
,Al Qurayyat,Saudi Arabia,2,37.772218214500000,28.831664059200001
,Al Qurayyat,Saudi Arabia,2,37.761382257699999,28.851391035999999
,Al Qurayyat,Saudi Arabia,2,37.739718223099999,28.868327174400001
,Al Qurayyat,Saudi Arabia,2,37.715827284400000,28.875554051300000
,Al Qurayyat,Saudi Arabia,2,37.693600153500000,28.865000061700002
,Al Qurayyat,Saudi Arabia,2,37.564436198700001,28.773054104000000
,Al Qurayyat,Saudi Arabia,2,37.541936153000002,28.756109080900000
,Al Qurayyat,Saudi Arabia,2,37.527773251100001,28.735273178300002
,Al Qurayyat,Saudi Arabia,2,37.517491170500001,28.714445154600000
,Al Qurayyat,Saudi Arabia,2,37.498327122299997,28.666945076899999
,Al Qurayyat,Saudi Arabia,2,37.479163241700000,28.621109142100000
,Al Qurayyat,Saudi Arabia,2,37.468045150099996,28.600273071899998
,Al Qurayyat,Saudi Arabia,2,37.452773154799999,28.580273180300001
,Al Qurayyat,Saudi Arabia,2,37.429445144699997,28.570827110700002
,Al Qurayyat,Saudi Arabia,2,37.407218181499999,28.565554055400000
,Al Qurayyat,Saudi Arabia,2,37.350554168899997,28.566945115999999
,Al Qurayyat,Saudi Arabia,2,37.207218259800001,28.577500111399999
,Al Qurayyat,Saudi Arabia,2,37.159163132400003,28.583882092500001
,Al Qurayyat,Saudi Arabia,2,37.127782125000003,28.593891090800000
,Al Qurayyat,Saudi Arabia,2,37.079991195100000,28.611382111099999
,Al Qurayyat,Saudi Arabia,2,37.024991157999999,28.630000162100000
,Al Qurayyat,Saudi Arabia,2,36.969718206099998,28.641936159899998
,Al Qurayyat,Saudi Arabia,2,36.945545132600003,28.646109174199999
,Al Qurayyat,Saudi Arabia,2,36.900554261300002,28.649718086499998
,Al Qurayyat,Saudi Arabia,2,36.875273267799997,28.648327193499998
,Al Qurayyat,Saudi Arabia,2,36.825827247399999,28.641936159899998
,Al Qurayyat,Saudi Arabia,2,36.745827178100001,28.626945126100001
,Al Qurayyat,Saudi Arabia,2,36.618327198700001,28.600554033300000
,Al Qurayyat,Saudi Arabia,2,36.590827180100000,28.592782164999999
,Al Qurayyat,Saudi Arabia,2,36.568600216900002,28.582773166700001
,Al Qurayyat,Saudi Arabia,2,36.523045243500000,28.565273093999998
,Al Qurayyat,Saudi Arabia,2,36.497773134799999,28.559164027600001
,Al Qurayyat,Saudi Arabia,2,36.470554245300001,28.556945170199999
,Al Qurayyat,Saudi Arabia,2,36.445273251800003,28.561945143100001
,Al Qurayyat,Saudi Arabia,2,36.420554181100002,28.573327097100002
,Al Qurayyat,Saudi Arabia,2,36.376109139400000,28.614718108600002
,Al Qurayyat,Saudi Arabia,2,36.305273172500002,28.697500131500000
,Al Qurayyat,Saudi Arabia,2,36.239718140000001,28.781391080199999
,Al Qurayyat,Saudi Arabia,2,36.224445138900002,28.801936130800001
,Al Qurayyat,Saudi Arabia,2,36.205827255499997,28.823327082999999
,Al Qurayyat,Saudi Arabia,2,36.168882173100002,28.864436127299999
,Al Qurayyat,Saudi Arabia,2,36.148045264700002,28.883891027499999
,Al Qurayyat,Saudi Arabia,2,36.122218273999998,28.904718045300001
,Al Qurayyat,Saudi Arabia,2,36.098327167699999,28.920554142699999
,Al Qurayyat,Saudi Arabia,2,36.075273245799998,28.933054074899999
,Al Qurayyat,Saudi Arabia,2,36.051382139499999,28.943336155499999
,Al Qurayyat,Saudi Arabia,2,36.002218253899997,28.956109170200001
,Al Qurayyat,Saudi Arabia,2,35.927773207199998,28.972500149500000
,Al Qurayyat,Saudi Arabia,2,35.852218228799998,28.985554125600000
,Al Qurayyat,Saudi Arabia,2,35.801663282600003,28.988891128900001
,Al Qurayyat,Saudi Arabia,2,35.589718142999999,28.969164152099999
,Al Qurayyat,Saudi Arabia,2,35.566663215399998,28.966664165600001
,Al Qurayyat,Saudi Arabia,2,35.364163139600002,28.933327157299999
,Al Qurayyat,Saudi Arabia,2,35.342218143600000,28.928054102000001
,Al Qurayyat,Saudi Arabia,2,35.320000232799998,28.920000098900001
,Al Qurayyat,Saudi Arabia,2,35.294445150999998,28.902773108500000
,Al Qurayyat,Saudi Arabia,2,35.273327281199997,28.883609060300000
,Al Qurayyat,Saudi Arabia,2,35.253054139600003,28.862500075300002
,Al Qurayyat,Saudi Arabia,2,35.228882239500003,28.855554159699999
,Al Qurayyat,Saudi Arabia,2,35.096382119499999,28.869445152600001
,Al Qurayyat,Saudi Arabia,2,35.023045160400002,28.886391181600001
,Al Qurayyat,Saudi Arabia,2,35.000000123400000,28.894718099500000
,Al Qurayyat,Saudi Arabia,2,34.972773187199998,28.896945171199999
,Al Qurayyat,Saudi Arabia,2,34.925282161900000,28.881382156200001
,Al Qurayyat,Saudi Arabia,2,34.901936214599999,28.879718180800001
,Al Qurayyat,Saudi Arabia,2,34.842536181200003,28.884518161500001
,Al Qurayyat,Saudi Arabia,2,34.879436168900000,29.115000047599999
,Al Qurayyat,Saudi Arabia,2,34.883327215999998,29.135827065400001
,Al Qurayyat,Saudi Arabia,2,34.898045167500001,29.191945080800000
,Al Qurayyat,Saudi Arabia,2,34.909436173899998,29.228882116499999
,Al Qurayyat,Saudi Arabia,2,34.950827185400001,29.348473099700001
,Al Qurayyat,Saudi Arabia,2,34.961391233199997,29.360836071700000
,Al Qurayyat,Saudi Arabia,2,35.187218145599999,29.326945187200000
,Al Qurayyat,Saudi Arabia,2,35.541109139500001,29.272500032100002
,Al Qurayyat,Saudi Arabia,2,36.070000190499997,29.188891050599999
,Al Qurayyat,Saudi Arabia,2,36.272727248199999,29.336527043699999
,Al Qurayyat,Saudi Arabia,2,36.500545197900003,29.502773041099999
,Al Qurayyat,Saudi Arabia,2,36.743609158900000,29.864718038100001
,Al Qurayyat,Saudi Arabia,2,37.034436221800000,29.918054099900001
,Al Qurayyat,Saudi Arabia,2,37.410100215100002,29.985582064799999
,Al Qurayyat,Saudi Arabia,2,37.502782271500003,30.002218130999999
,Al Qurayyat,Saudi Arabia,2,37.667500248000003,30.336391032800002
,Al Qurayyat,Saudi Arabia,2,38.001391182699997,30.504164045500001
,Al Qurayyat,Saudi Arabia,2,37.561091148700001,30.951091147300001
,Al Qurayyat,Saudi Arabia,2,37.490000204399998,31.023054144900001
,Al Qurayyat,Saudi Arabia,2,37.294991203099997,31.217227135100000
,Al Qurayyat,Saudi Arabia,2,37.005273233700002,31.505554043899998
,Al Qurayyat,Saudi Arabia,2,37.202200181999999,31.556164143099998
,Al Qurayyat,Saudi Arabia,2,37.471936197200002,31.625000187800001
,Al Qurayyat,Saudi Arabia,2,37.709500120900003,31.684664083500000
,Al Qurayyat,Saudi Arabia,2,37.963882165800001,31.748336037700000
,Al Qurayyat,Saudi Arabia,2,37.986663172900002,31.754054172099998
,Al Qurayyat,Saudi Arabia,2,37.943327224599997,31.588891116500001
,Al Qurayyat,Saudi Arabia,2,37.935000139099998,31.567773078999998
,Al Qurayyat,Saudi Arabia,2,37.917500233900000,31.529718065000001
,Al Qurayyat,Saudi Arabia,2,37.897773257099999,31.487218127799999
,Al Qurayyat,Saudi Arabia,2,37.887500228900002,31.467218068600001
,Al Qurayyat,Saudi Arabia,2,37.879163252700003,31.442773086100001
,Al Qurayyat,Saudi Arabia,2,37.860836221400000,31.381664150199999
,Al Qurayyat,Saudi Arabia,2,37.860545201699999,31.338609163400001
,Al Qurayyat,Saudi Arabia,2,37.865827141799997,31.275000073400001
,Al Qurayyat,Saudi Arabia,2,37.877782250400003,31.214164052400001
,Al Qurayyat,Saudi Arabia,2,37.896663157900001,31.194445122200001
,Al Qurayyat,Saudi Arabia,2,37.967218163299997,31.156945157799999
,Al Qurayyat,Saudi Arabia,2,37.990273258599998,31.141664110099999
,Al Qurayyat,Saudi Arabia,2,38.014163191500003,31.121945179899999
,Al Qurayyat,Saudi Arabia,2,38.033882121700003,31.099164172900000
,Al Qurayyat,Saudi Arabia,2,38.050282153500000,31.077773053000001
,Al Qurayyat,Saudi Arabia,2,38.079718223999997,31.033882055100001
,Al Qurayyat,Saudi Arabia,2,38.101663220100001,30.988327081700000
,Al Qurayyat,Saudi Arabia,2,38.126936166999997,30.948054048500001
,Al Qurayyat,Saudi Arabia,2,38.144436239699999,30.928336124200001
,Al Qurayyat,Saudi Arabia,2,38.168609145600001,30.911391101000000
,Al Qurayyat,Saudi Arabia,2,38.190554141699998,30.900554138400000
,Al Qurayyat,Saudi Arabia,2,38.212773226000003,30.892773049999999
,Al Qurayyat,Saudi Arabia,2,38.234991136799998,30.888336173399999
,Al Qurayyat,Saudi Arabia,2,38.257500234900000,30.885000175900000
,Al Qurayyat,Saudi Arabia,2,38.279718145700002,30.883327147999999
,Al Qurayyat,Saudi Arabia,2,38.304445263100000,30.881945139799999
,Al Qurayyat,Saudi Arabia,2,38.356945146100003,30.884164164900000
,Al Qurayyat,Saudi Arabia,2,38.461936195000000,30.890273063599999
,Al Qurayyat,Saudi Arabia,2,38.564163227500003,30.902218113800000
,Al Qurayyat,Saudi Arabia,2,38.751109173200000,30.921391046800000
,Ha'il,Saudi Arabia,3,41.409709225299999,25.536382183800001
,Ha'il,Saudi Arabia,3,41.342209255999997,25.554436132700001
,Ha'il,Saudi Arabia,3,41.309991231700003,25.561664183100000
,Ha'il,Saudi Arabia,3,41.142491133900002,25.587218091400000
,Ha'il,Saudi Arabia,3,41.067218122800000,25.597218037200001
,Ha'il,Saudi Arabia,3,41.021382187999997,25.599436056399998
,Ha'il,Saudi Arabia,3,40.996663284900002,25.599436056399998
,Ha'il,Saudi Arabia,3,40.948600278500003,25.598054048200002
,Ha'il,Saudi Arabia,3,40.873318214999998,25.593327157699999
,Ha'il,Saudi Arabia,3,40.848609202500000,25.589718077899999
,Ha'il,Saudi Arabia,3,40.802763209500000,25.576109052200000
,Ha'il,Saudi Arabia,3,40.778327279499997,25.560554083900001
,Ha'il,Saudi Arabia,3,40.757763285800003,25.541382156699999
,Ha'il,Saudi Arabia,3,40.739436254499999,25.521664064700001
,Ha'il,Saudi Arabia,3,40.722773198500001,25.498609136999999
,Ha'il,Saudi Arabia,3,40.687773220600000,25.456664081800000
,Ha'il,Saudi Arabia,3,40.666100133500002,25.438327159800000
,Ha'il,Saudi Arabia,3,40.643882222700000,25.424436166900001
,Ha'il,Saudi Arabia,3,40.619991284000001,25.414445105900000
,Ha'il,Saudi Arabia,3,40.596100177700002,25.407218061300000
,Ha'il,Saudi Arabia,3,40.551654130199999,25.400827027799998
,Ha'il,Saudi Arabia,3,40.530263177899997,25.400000069200001
,Ha'il,Saudi Arabia,3,40.506654206500002,25.400827027799998
,Ha'il,Saudi Arabia,3,40.481373212900003,25.403045046999999
,Ha'il,Saudi Arabia,3,40.411936185700000,25.405000042099999
,Ha'il,Saudi Arabia,3,40.362218256399998,25.396936148300000
,Ha'il,Saudi Arabia,3,40.206382247400001,25.347218051300000
,Ha'il,Saudi Arabia,3,40.135545274700000,25.320554043700000
,Ha'il,Saudi Arabia,3,40.113882245900001,25.315000027000000
,Ha'il,Saudi Arabia,3,40.090273274399998,25.311382062400000
,Ha'il,Saudi Arabia,3,40.066663129500000,25.309436119699999
,Ha'il,Saudi Arabia,3,40.045273183100001,25.312218073400000
,Ha'il,Saudi Arabia,3,40.020263260299998,25.320554043700000
,Ha'il,Saudi Arabia,3,40.000000176999997,25.330818187100000
,Ha'il,Saudi Arabia,3,39.976663282099999,25.350000172600001
,Ha'il,Saudi Arabia,3,39.962218245400003,25.370000064199999
,Ha'il,Saudi Arabia,3,39.948882134500003,25.390827082000001
,Ha'il,Saudi Arabia,3,39.943327279599998,25.422082025500000
,Ha'il,Saudi Arabia,3,39.956663222800003,25.571664128900000
,Ha'il,Saudi Arabia,3,39.958882247900000,25.637218155599999
,Ha'il,Saudi Arabia,3,39.958882247900000,25.679445178100000
,Ha'il,Saudi Arabia,3,39.954718286000002,25.719445128899999
,Ha'il,Saudi Arabia,3,39.950000280399998,25.749164172600000
,Ha'il,Saudi Arabia,3,39.940827125500000,25.791945071200001
,Ha'il,Saudi Arabia,3,39.929718253899999,25.834164047100000
,Ha'il,Saudi Arabia,3,39.922491209299999,25.855554161099999
,Ha'il,Saudi Arabia,3,39.913327274600000,25.876109102299999
,Ha'il,Saudi Arabia,3,39.905827147600000,25.895827026700001
,Ha'il,Saudi Arabia,3,39.899718248900001,25.916382135599999
,Ha'il,Saudi Arabia,3,39.898609155499997,25.936945123400001
,Ha'il,Saudi Arabia,3,39.923609187600000,26.069718158099999
,Ha'il,Saudi Arabia,3,39.933054251400002,26.113609155999999
,Ha'il,Saudi Arabia,3,39.942218186100000,26.155827125999998
,Ha'il,Saudi Arabia,3,39.953891159800001,26.222773051600001
,Ha'il,Saudi Arabia,3,39.960000226100000,26.266936126099999
,Ha'il,Saudi Arabia,3,39.960000226100000,26.308327137599999
,Ha'il,Saudi Arabia,3,39.957218272500000,26.331664032500001
,Ha'il,Saudi Arabia,3,39.946663276999999,26.352218135499999
,Ha'il,Saudi Arabia,3,39.925554124400001,26.358609169000001
,Ha'il,Saudi Arabia,3,39.900273130899997,26.351391176900002
,Ha'il,Saudi Arabia,3,39.877218203200002,26.340273085200000
,Ha'il,Saudi Arabia,3,39.853336149299999,26.334718062699999
,Ha'il,Saudi Arabia,3,39.830554136499998,26.336664172999999
,Ha'il,Saudi Arabia,3,39.808327173199999,26.343054033100000
,Ha'il,Saudi Arabia,3,39.786382177100002,26.361382070200001
,Ha'il,Saudi Arabia,3,39.774163206300003,26.382218140500001
,Ha'il,Saudi Arabia,3,39.768882271999999,26.402773081700001
,Ha'il,Saudi Arabia,3,39.774163206300003,26.424718077700000
,Ha'il,Saudi Arabia,3,39.790554185600001,26.446109029999999
,Ha'il,Saudi Arabia,3,39.806936280199999,26.465000163399999
,Ha'il,Saudi Arabia,3,39.821109240299997,26.483609162000000
,Ha'il,Saudi Arabia,3,39.836663202799997,26.524718038600000
,Ha'il,Saudi Arabia,3,39.842773274899997,26.546664040500001
,Ha'il,Saudi Arabia,3,39.842773274899997,26.568882118900000
,Ha'il,Saudi Arabia,3,39.841109131899998,26.593609068599999
,Ha'il,Saudi Arabia,3,39.835827191800000,26.616109114299999
,Ha'il,Saudi Arabia,3,39.828609199600002,26.636664055499999
,Ha'il,Saudi Arabia,3,39.816109267400002,26.656664114700000
,Ha'il,Saudi Arabia,3,39.824436185300002,26.660000112199999
,Ha'il,Saudi Arabia,3,39.847218198199997,26.678336028400000
,Ha'il,Saudi Arabia,3,39.862500251800000,26.698054120399998
,Ha'il,Saudi Arabia,3,39.873891258199997,26.718891028800002
,Ha'il,Saudi Arabia,3,39.888327242400003,26.758054130400001
,Ha'il,Saudi Arabia,3,39.904163172200001,26.809582047900001
,Ha'il,Saudi Arabia,3,39.910827288100002,26.840273057099999
,Ha'il,Saudi Arabia,3,39.921945212200001,26.878609032400000
,Ha'il,Saudi Arabia,3,39.930273135900002,26.900554028500000
,Ha'il,Saudi Arabia,3,39.941663136499997,26.921109137300000
,Ha'il,Saudi Arabia,3,39.955273167999998,26.941945039899998
,Ha'il,Saudi Arabia,3,39.994027232699999,26.984800034599999
,Ha'il,Saudi Arabia,3,40.032491283600002,27.018327144499999
,Ha'il,Saudi Arabia,3,40.077491207300000,27.048882031500000
,Ha'il,Saudi Arabia,3,40.124163153100000,27.085545146699999
,Ha'il,Saudi Arabia,3,40.143600283700003,27.104164035899998
,Ha'il,Saudi Arabia,3,40.161382156000002,27.125545097500002
,Ha'il,Saudi Arabia,3,40.169436159200004,27.144718030500002
,Ha'il,Saudi Arabia,3,40.173873203399999,27.166664032300002
,Ha'il,Saudi Arabia,3,40.169718126399999,27.188045093900001
,Ha'il,Saudi Arabia,3,40.159427160900002,27.207773076599999
,Ha'il,Saudi Arabia,3,40.137218134900003,27.224436132499999
,Ha'il,Saudi Arabia,3,40.116100265100002,27.236382188600000
,Ha'il,Saudi Arabia,3,40.073600160200002,27.255554115799999
,Ha'il,Saudi Arabia,3,40.049991188699998,27.265000185400002
,Ha'il,Saudi Arabia,3,40.028600236499997,27.272218177500001
,Ha'il,Saudi Arabia,3,39.992082128299998,27.289909189999999
,Ha'il,Saudi Arabia,3,39.941663136499997,27.320827181100000
,Ha'il,Saudi Arabia,3,39.928327193299999,27.340827072700002
,Ha'il,Saudi Arabia,3,39.917773203700001,27.360554049499999
,Ha'il,Saudi Arabia,3,39.911663131499999,27.381109158400001
,Ha'il,Saudi Arabia,3,39.841109131899998,27.640273079000000
,Ha'il,Saudi Arabia,3,39.835000233199999,27.664445146799999
,Ha'il,Saudi Arabia,3,39.824436185300002,27.708327092200001
,Ha'il,Saudi Arabia,3,39.820545138200004,27.730554055500001
,Ha'il,Saudi Arabia,3,39.813045178899998,27.753054101099998
,Ha'il,Saudi Arabia,3,39.790273224300002,27.795273077000001
,Ha'il,Saudi Arabia,3,39.771382258499997,27.816391114500000
,Ha'il,Saudi Arabia,3,39.749445141400003,27.837500099500001
,Ha'il,Saudi Arabia,3,39.726100199900003,27.849445149699999
,Ha'il,Saudi Arabia,3,39.704436165200001,27.855000172299999
,Ha'il,Saudi Arabia,3,39.680827193799999,27.863054175399999
,Ha'il,Saudi Arabia,3,39.658336200599997,27.875000063900000
,Ha'il,Saudi Arabia,3,39.553327214399999,27.951664135600002
,Ha'il,Saudi Arabia,3,39.493327204300002,28.003891103899999
,Ha'il,Saudi Arabia,3,39.474445123400002,28.024718121700001
,Ha'il,Saudi Arabia,3,39.453045286299997,28.041109101000000
,Ha'il,Saudi Arabia,3,39.429718282099998,28.053054151300000
